filename,title,author_id
00022560.txt,The funeral makers,5462
00022561.txt,Nightmare time,5463
00022562.txt,This present darkness,5464
00022563.txt,Ice for the Eskimo,5465
00022564.txt,No body,5466
00022565.txt,Frieze,5467
00022566.txt,The golden cup,5468
00022567.txt,The ham reporter,5469
00022568.txt,Bloody Murdock,5470
00022569.txt,Agatite,5471
00022570.txt,Loving Julia,5472
00022571.txt,Sword-dancer,5473
00022572.txt,Fadeaway,5474
00022573.txt,Mohawk,5475
00022574.txt,Woundhealer's story,5476
00022575.txt,Southern light,5477
00022576.txt,Campbell Wood,5478
00022577.txt,Hellfire,5479
00022578.txt,Star of Gypsies,5480
00022579.txt,A door into ocean,5481
00022580.txt,Tourist trap,5482
00022581.txt,Stallion Gate,5483
00022582.txt,Years,5484
00022583.txt,Waking the dead,5485
00022584.txt,Her majesty's wizard,5486
00022585.txt,Ice blues,5487
00022586.txt,Children of light,5488
00022587.txt,Godbody,5489
00022588.txt,The hall of the mountain king,5490
00022589.txt,The hound and the falcon,5491
00022590.txt,The gates of Zion,5492
00022591.txt,Anna Delaney's child,5493
00022592.txt,Wings of stone,5494
00022593.txt,Roger's version,5495
00022594.txt,Life's work,5496
00022595.txt,Marooned in realtime,5497
00022596.txt,The seventh secret,5498
00022597.txt,Red earth: white earth,5499
00022598.txt,War of the twins,5500
00022599.txt,Fools crow,5501
00022600.txt,Soldiers in hiding,5502
00022601.txt,Dessa Rose,5503
00022602.txt,Hardwired,5504
00022603.txt,Soldier of the mist,5505
00022604.txt,Hot properties,5506
00022605.txt,Luisa in realityland,5507
00022606.txt,Ship of gold,5508
00022607.txt,Lord of the dawn,5509
00022608.txt,Garden of shadows,5510
00022609.txt,Being a green mother,5511
00022610.txt,Dragon's gold,5512
00022611.txt,Vale of the vole,5513
00022612.txt,In the country of last things,5514
00022613.txt,A habit of the blood,5515
00022614.txt,Pattern crimes,5516
00022615.txt,The forge of God,5517
00022616.txt,The body in the Volvo,5518
00022617.txt,The year of silence,5519
00022618.txt,Great sky river,5520
00022619.txt,Being invisible,5521
00022620.txt,Louisiana dawn,5522
00022621.txt,Southern rapture,5523
00022622.txt,Land of dreams,5524
00022623.txt,Strangers from the sky,5525
00022624.txt,The kinsman saga,5526
00022625.txt,Marlborough Street,5527
00022627.txt,Surprising myself,5528
00022628.txt,The cat who played Brahms,5529
00022629.txt,The cat who played post office,5530
00022630.txt,The uplift war,5531
00022631.txt,The black unicorn,5532
00022632.txt,Thursday at noon,5533
00022633.txt,Brendan,5534
00022634.txt,The neon rain,5535
00022635.txt,Suicide season,5536
00022636.txt,Dawn,5537
00022637.txt,Under the dog star,5538
00022638.txt,Age,5539
00022639.txt,Answered prayers,5540
00022640.txt,Indian Country,5541
00022641.txt,Wyrms,5542
00022642.txt,Dreams of the raven,5543
00022643.txt,Paradise man,5544
00022644.txt,Isabella,5545
00022645.txt,Weep no more: my lady,5546
00022646.txt,Crazy heart,5547
00022647.txt,Love nest,5548
00022648.txt,I look divine,5549
00022649.txt,Spree,5550
00022650.txt,50,5551
00022651.txt,Sphere,5552
00022652.txt,Shotgun Saturday night,5553
00022653.txt,The Crazy Horse Electric game,5554
00022654.txt,Til the real thing comes along,5555
00022655.txt,Vergil in Averno,5556
00022656.txt,Chain of attack,5557
00022657.txt,Way of the pilgrim,5558
00022658.txt,Bloodthirst,5559
00022659.txt,Not fade away,5560
00022661.txt,The Romulan way,5561
00022662.txt,The world as I found it,5562
00022663.txt,A dinner to die for,5563
00022664.txt,Too close to the edge,5564
00022665.txt,Smugglers' summer,5565
00022666.txt,Budspy,5566
00022667.txt,Walking across Egypt,5567
00022668.txt,When gravity fails,5568
00022669.txt,The rabbi of Lud,5569
00022670.txt,A deceptive clarity,5570
00022671.txt,The rules of attraction,5571
00022672.txt,The black dahlia,5572
00022673.txt,Lady yesterday,5573
00022674.txt,The shadow of his wings,5574
00022675.txt,Duet,5575
00022676.txt,Wanderer Springs,5576
00022677.txt,How much for just the planet?,5577
00022678.txt,A case of Lone Star,5578
00022679.txt,Ellen Foster,5579
00022680.txt,Death on deadline,5580
00022681.txt,Murder on the aisle,5581
00022682.txt,The autumn dead,5582
00022683.txt,D is for deadbeat,5583
00022684.txt,The five bells and bladebone,5584
00022685.txt,The Assyrian,5585
00022686.txt,Under cover of daylight,5586
00022687.txt,The witches of Wenshar,5587
00022688.txt,Death on demand,5588
00022689.txt,So like sleep,5589
00022690.txt,Loving touches,5590
00022691.txt,Malice in Maggody,5591
00022692.txt,Double whammy,5592
00022693.txt,Liege-killer,5593
00022694.txt,Illumination night,5594
00022695.txt,Somewhere off the coast of Maine,5595
00022696.txt,No harm,5596
00022701.txt,Rich in love,5597
00022702.txt,Taking the fifth,5598
00022703.txt,Infernal devices,5599
00022704.txt,The American ambassador,5600
00022705.txt,Think fast: Mr. Peters,5601
00022706.txt,Broken ground,5602
00022707.txt,Darkspell,5603
00022708.txt,Misery,5604
00022709.txt,The eyes of the dragon,5605
00022710.txt,MacArthur's ghost,5606
00022711.txt,Watchers,5607
00022712.txt,Surviving the seasons,5608
00022713.txt,Star Griffin,5609
00022714.txt,Swordspoint,5610
00022715.txt,The haunted mesa,5611
00022716.txt,Arrow's flight,5612
00022717.txt,Poppy,5613
00022718.txt,Taliesin,5614
00022719.txt,Bandits,5615
00022720.txt,Touch,5616
00022721.txt,Rasputin's revenge,5617
00022722.txt,Shimoni's lover,5618
00022723.txt,Boats against the current,5619
00022724.txt,Sea of glass,5620
00022725.txt,The man who owned Vermont,5621
00022726.txt,The Star Wars trilogy,5622
00022727.txt,Ride the lightning,5623
00022728.txt,Scorcher,5624
00022729.txt,Gatsby's vineyard,5625
00022730.txt,Intervention,5626
00022731.txt,Poison,5627
00022732.txt,The lady,5628
00022733.txt,The object of my affection,5629
00022734.txt,Tending to Virginia,5630
00022735.txt,That night,5631
00022736.txt,Loving little Egypt,5632
00022737.txt,Mama,5633
00022738.txt,Fatal command,5634
00022739.txt,Search the shadows,5635
00022740.txt,The captive bride,5636
00022741.txt,Beloved,5637
00022742.txt,American blood,5638
00022743.txt,The legacy of Heorot,5639
00022744.txt,The gate of the cat,5640
00022745.txt,Shades of gray,5641
00022746.txt,Bitter medicine,5642
00022747.txt,Soldiers of Paradise,5643
00022748.txt,Pale kings and princes,5644
00022749.txt,Hatchet,5645
00022750.txt,Copp for hire,5646
00022751.txt,The thanatos syndrome,5647
00022753.txt,Marriage is murder,5648
00022754.txt,Chernobyl,5649
00022755.txt,Alqua dreams,5650
00022756.txt,A woman named Drown,5651
00022757.txt,On stranger tides,5652
00022758.txt,Stepfather Bank,5653
00022759.txt,Shellshock,5654
00022760.txt,Before the darkness falls,5655
00022761.txt,The lighthouse,5656
00022762.txt,Murder at the war,5657
00022763.txt,The soul of Viktor Tronko,5658
00022764.txt,The Hatterask incident,5659
00022765.txt,No exit from Brooklyn,5660
00022766.txt,Murdock for hire,5661
00022767.txt,Caught dead in Philadelphia,5662
00022768.txt,Sacred sins,5663
00022769.txt,Cafe Nevo,5664
00022770.txt,Memory board,5665
00022771.txt,Sightblinder's story,5666
00022772.txt,White lies,5667
00022773.txt,The Timothy files,5668
00022774.txt,Wall of glass,5669
00022775.txt,Windmills of the gods,5670
00022777.txt,Night never falls,5671
00022778.txt,In every woman's life ...,5672
00022779.txt,Homeplace,5673
00022780.txt,The belles lettres papers,5674
00022781.txt,Spit in the ocean,5675
00022782.txt,Huckleberry fiend,5676
00022783.txt,The gamble,5677
00022784.txt,Little heroes,5678
00022785.txt,Fine things,5679
00022786.txt,Crossing to safety,5680
00022787.txt,A place with promise,5681
00022788.txt,The lady of Han-Gilen,5682
00022789.txt,A daughter of Zion,5683
00022790.txt,The return to Zion,5684
00022791.txt,Out on the rim,5685
00022792.txt,Strega,5686
00022793.txt,Bluebeard,5687
00022794.txt,58 minutes,5688
00022795.txt,The broom of the system,5689
00022796.txt,Customs violation,5690
00022797.txt,Deep domain,5691
00022798.txt,Forging the darksword,5692
00022799.txt,Nebraska,5693
00022800.txt,Miss Undine's living room,5694
00022801.txt,The Hamlet trap,5695
00022802.txt,Sideswipe,5696
00022803.txt,Voice of the whirlwind,5697
00022804.txt,Queen Dolley,5698
00022805.txt,A diamond before you die,5699
00022806.txt,The Urth of the new sun,5700
00022807.txt,The train to Estelline,5701
00022808.txt,Under the lake,5702
00022809.txt,A flame in Byzantium,5703
00022810.txt,Red ribbon on a white horse,5704
00022811.txt,The fool's progress,5705
00022812.txt,Second chances,5706
00022813.txt,Blood stone,5707
00022814.txt,Dream train,5708
00022815.txt,Deeds,5709
00022816.txt,Fallen hearts,5710
00022817.txt,Heaven cent,5711
00022818.txt,Serpent's silver,5712
00022819.txt,Twice upon a time,5713
00022820.txt,Bird-eyes,5714
00022821.txt,Prelude to Foundation,5715
00022822.txt,The golden calves,5716
00022823.txt,Martha Calhoun,5717
00022824.txt,Eternity,5718
00022825.txt,Unwanted attentions,5719
00022826.txt,You get what you pay for,5720
00022827.txt,The beginner's book of dreams,5721
00022828.txt,The houseguest,5722
00022829.txt,Remembering,5723
00022830.txt,East of the sun,5724
00022831.txt,Unicorn mountain,5725
00022832.txt,Perfume of paradise,5726
00022833.txt,Dances with wolves,5727
00022834.txt,The last coin,5728
00022835.txt,Random walk,5729
00022836.txt,Peacekeepers,5730
00022838.txt,The cat who sniffed glue,5731
00022839.txt,Palm latitudes,5732
00022840.txt,He got hungry and forgot his manners,5733
00022841.txt,The last ship,5734
00022842.txt,Wizard at large,5735
00022843.txt,Slow heat in heaven,5736
00022844.txt,Falling free,5737
00022845.txt,Heaven's prisoners,5738
00022846.txt,Adulthood rites,5739
00022847.txt,Target of opportunity,5740
00022848.txt,The widows club,5741
00022849.txt,Ghost ship,5742
00022850.txt,The children of Hamlin,5743
00022851.txt,The mysteries of Pittsburgh,5744
00022852.txt,The black chamber,5745
00022853.txt,The English witch,5746
00022854.txt,Neon mirage,5747
00022855.txt,Mortal fear,5748
00022856.txt,Sacrificial ground,5749
00022857.txt,Final flight,5750
00022858.txt,The man in the green Chevy,5751
00022859.txt,Cursed to death,5752
00022860.txt,One dead dean,5753
00022861.txt,Time for yesterday,5754
00022862.txt,The lifeguard,5755
00022863.txt,Man with a gun,5756
00022864.txt,Waterlily,5757
00022865.txt,The final nexus,5758
00022866.txt,The Peacekeepers,5759
00022867.txt,The chantry guild,5760
00022868.txt,Rockets' red glare,5761
00022869.txt,Saratoga bestiary,5762
00022870.txt,Star trek: Spock's world,5763
00022871.txt,Miss Hartwell's dilemma,5764
00022872.txt,People like us,5765
00022873.txt,Timetrap,5766
00022874.txt,The floatplane notebooks,5767
00022875.txt,The big nowhere,5768
00022876.txt,Black hearts and slow dancing,5769
00022877.txt,Deviant behavior,5770
00022878.txt,Wheel of the winds,5771
00022879.txt,Downriver,5772
00022880.txt,Last notes from home,5773
00022881.txt,Full of life,5774
00022882.txt,Outside Providence,5775
00022883.txt,Faerie tale,5776
00022884.txt,Flinx in flux,5777
00022885.txt,To the vanishing point,5778
00022886.txt,The twenty-seventh city,5779
00022887.txt,When the cat's away,5780
00022888.txt,Mona Lisa overdrive,5781
00022889.txt,The bloodied ivy,5782
00022890.txt,E is for evidence,5783
00022891.txt,The harbinger,5784
00022892.txt,Bino,5785
00022893.txt,Angel fire,5786
00022894.txt,Drop-off,5787
00022895.txt,Favor,5788
00022896.txt,The silicon mage,5789
00022897.txt,Those who hunt the night,5790
00022898.txt,Love & money,5791
00022899.txt,Return to Eden,5792
00022900.txt,Dalva,5793
00022901.txt,Fear of the dark,5794
00022902.txt,Swan dive,5795
00022903.txt,The ascension factor,5796
00022904.txt,Mischief in Maggody,5797
00022905.txt,Waiting to vanish,5798
00022906.txt,Saigon: Illinois,5799
00022907.txt,Baptism for the dead,5800
00022908.txt,Improbable cause,5801
00022909.txt,Michigan roll,5802
00022910.txt,A cold red sunrise,5803
00022911.txt,Polo: anyone?,5804
00022912.txt,Polo's ponies,5805
00022913.txt,The bean trees,5806
00022914.txt,The legend of Huma,5807
00022915.txt,A woman run mad,5808
00022916.txt,Arrow's fall,5809
00022917.txt,The oathbound,5810
00022918.txt,To dance with kings,5811
00022921.txt,Falling up the stairs,5812
00022922.txt,The Avenue: Clayton City,5813
00022923.txt,Laughing dog,5814
00022924.txt,The IDIC epidemic,5815
00022925.txt,A stranger's house,5816
00022926.txt,The truth about Lorin Jones,5817
00022927.txt,Dancer's debt,5818
00022928.txt,Kiss,5819
00022929.txt,The recycled citizen,5820
00022930.txt,Menage,5821
00022931.txt,Just enough light to kill,5822
00022932.txt,Dragonsdawn,5823
00022933.txt,Velocity,5824
00022934.txt,Story of my life,5825
00022935.txt,Alaska,5826
00022936.txt,The brick people,5827
00022938.txt,Eye of the storm,5828
00022939.txt,There hangs the knife,5829
00022940.txt,The night of the weeping women,5830
00022941.txt,Death's bright angel,5831
00022942.txt,The missing Madonna,5832
00022943.txt,Blood shot,5833
00022944.txt,The far battleground,5834
00022945.txt,Crimson joy,5835
00022946.txt,The three-minute universe,5836
00022947.txt,Undercurrents,5837
00022948.txt,Copp on fire,5838
00022949.txt,Wheat that springeth green,5839
00022950.txt,The preacher's boy,5840
00022951.txt,The unforgiving minutes,5841
00022952.txt,"""Dial """"M"""" for Murdock""",5842
00022953.txt,Memory prime,5843
00022954.txt,Ivory,5844
00022955.txt,Sword-singer,5845
00022956.txt,The Gold Coast,5846
00022957.txt,Light a distant fire,5847
00022958.txt,State of war,5848
00022959.txt,Saturday night dead,5849
00022960.txt,Not for glory,5850
00022961.txt,Fool on the hill,5851
00022962.txt,The risk pool,5852
00022963.txt,Stonecutter's story,5853
00022964.txt,The crystal shard,5854
00022965.txt,Timothy's game,5855
00022966.txt,Venus of shadows,5856
00022967.txt,The kill riff,5857
00022968.txt,After Delores,5858
00022969.txt,Keeping secrets,5859
00022970.txt,Deserted cities of the heart,5860
00022971.txt,Checker and the Derailleurs,5861
00022972.txt,Peachtree Road,5862
00022973.txt,At winter's end,5863
00022974.txt,Love and folly,5864
00022975.txt,Suicide king,5865
00022976.txt,The Greenlanders,5866
00022977.txt,Fair and tender ladies,5867
00022978.txt,A twist of the knife,5868
00022979.txt,Faraway places,5869
00022980.txt,Vows,5870
00022981.txt,Agent of chaos,5871
00022982.txt,Zoya,5872
00022983.txt,Koko,5873
00022984.txt,The gift of the golden mountain,5874
00022985.txt,The Cape Ann,5875
00022987.txt,A fall of princes,5876
00022988.txt,The gate to Women's Country,5877
00022989.txt,Spirit lost,5878
00022990.txt,A light in Zion,5879
00022991.txt,The key to Zion,5880
00022992.txt,Pursued by the crooked man,5881
00022993.txt,Breathing lessons,5882
00022994.txt,S.,5883
00022995.txt,Mitla Pass,5884
00022996.txt,Blue Belle,5885
00022997.txt,Araminta Station,5886
00022998.txt,Catspaw,5887
00023000.txt,Doom of the darksword,5888
00023001.txt,Triumph of the darksword,5889
00023002.txt,Colorado gold,5890
00023004.txt,The beautiful room is empty,5891
00023005.txt,Bernhardt's edge,5892
00023006.txt,The Pariah,5893
00023007.txt,Fools' Gold,5894
00023008.txt,Breaking and entering,5895
00023009.txt,Weasel's luck,5896
00023010.txt,The dragonbone chair,5897
00023011.txt,The past is another country,5898
00023012.txt,There are doors,5899
00023013.txt,The boys and their baby,5900
00023014.txt,Silver,5901
00023015.txt,Green city in the sun,5902
00023016.txt,Crusader's torch,5903
00023017.txt,Papa and Fidel,5904
00023018.txt,Gates of paradise,5905
00023019.txt,Deadly resolutions,5906
00023020.txt,The last legends of earth,5907
00023021.txt,Fellow passengers,5908
00023022.txt,Moon palace,5909
00023023.txt,Gin and daggers,5910
00023024.txt,The van,5911
00023025.txt,Affliction,5912
00023026.txt,A trouble of fools,5913
00023027.txt,Emma who saved my life,5914
00023028.txt,Dexterity,5915
00023029.txt,Picturing Will,5916
00023030.txt,Peril under the palms,5917
00023031.txt,People of the sky,5918
00023032.txt,Soldier's joy,5919
00023033.txt,Tides of light,5920
00023034.txt,Jacob the baker,5921
00023035.txt,Red Phoenix,5922
00023036.txt,Working murder,5923
00023037.txt,Trophy for eagles,5924
00023038.txt,The history of luminous motion,5925
00023039.txt,The heirs of Hammerfell,5926
00023040.txt,In memory of Angel Clare,5927
00023041.txt,Predator's waltz,5928
00023042.txt,The cat who went underground,5929
00023043.txt,Murder in store,5930
00023044.txt,Day of the Cheetah,5931
00023045.txt,Bad blood,5932
00023046.txt,Borders of infinity,5933
00023047.txt,Hollywood,5934
00023048.txt,Black cherry blues,5935
00023049.txt,Midnight masquerade,5936
00023050.txt,Imago,5937
00023051.txt,The folk of the fringe,5938
00023052.txt,Daddy Boy,5939
00023053.txt,Brighten the corner where you are,5940
00023054.txt,The story of Annie D.,5941
00023055.txt,Reaper,5942
00023056.txt,Goldilocks,5943
00023057.txt,The line of the sun,5944
00023058.txt,The tower of fear,5945
00023059.txt,Mutation,5946
00023060.txt,Streets of fire,5947
00023061.txt,The court of the lion,5948
00023062.txt,Stalking the angel,5949
00023063.txt,Death on the move,5950
00023064.txt,Dying voices,5951
00023065.txt,Starbridge,5952
00023066.txt,Strike zone,5953
00023067.txt,The princess and the pauper,5954
00023068.txt,Too deep for tears,5955
00023069.txt,The year of the zinc penny,5956
00023070.txt,Star trek V: the final frontier,5957
00023071.txt,Star trek--the lost years,5958
00023072.txt,Cantor's dilemma,5959
00023073.txt,Billy Bathgate,5960
00023074.txt,Solomon's song,5961
00023075.txt,Pious deception,5962
00023076.txt,Two Corinthians,5963
00023077.txt,Geek love,5964
00023078.txt,The captains' honor,5965
00023079.txt,A fire in the sun,5966
00023080.txt,Tours of the black clock,5967
00023081.txt,Silent thunder,5968
00023082.txt,The confession of Joe Cullen,5969
00023083.txt,Prince of the blood,5970
00023084.txt,Light raid,5971
00023085.txt,The mace of souls,5972
00023086.txt,Vulcan's glory,5973
00023087.txt,The current climate,5974
00023088.txt,Frequent flyer,5975
00023089.txt,A call to darkness,5976
00023090.txt,Manifest destiny,5977
00023091.txt,King of the world,5978
00023092.txt,The last coincidence,5979
00023093.txt,Tourists,5980
00023094.txt,Garden of lies,5981
00023095.txt,F is for fugitive,5982
00023096.txt,Sweet savage eden,5983
00023097.txt,Size,5984
00023098.txt,The old silent,5985
00023099.txt,The blood star,5986
00023100.txt,Tropical freeze,5987
00023101.txt,Strangler,5988
00023102.txt,Loving women,5989
00023103.txt,The cockroaches of Stay More,5990
00023104.txt,Modern women,5991
00023105.txt,A little class on murder,5992
00023106.txt,Yesterday's news,5993
00023107.txt,A diet to die for,5994
00023108.txt,Skin tight,5995
00023109.txt,Talking God,5996
00023110.txt,The mother shadow,5997
00023111.txt,The day before midnight,5998
00023112.txt,The angels' share,5999
00023113.txt,A prayer for Owen Meany,6000
00023114.txt,Nightmare in Morocco,6001
00023115.txt,California gold,6002
00023116.txt,Dismissed with prejudice,6003
00023117.txt,Farewell horizontal,6004
00023118.txt,Violet fire,6005
00023119.txt,Buried caesars,6006
00023120.txt,The bristling wood,6007
00023121.txt,Tripmaster monkey,6008
00023122.txt,Kendermore,6009
00023123.txt,The cry of the onlies,6010
00023124.txt,Dead poets society,6011
00023125.txt,Smuggler's notch,6012
00023126.txt,Burning water,6013
00023127.txt,Oathbreakers,6014
00023128.txt,Dreamspy,6015
00023129.txt,Shadow dancers,6016
00023130.txt,Savage thunder,6017
00023131.txt,China blues,6018
00023132.txt,Survivors,6019
00023133.txt,The Third Eagle,6020
00023134.txt,Weapon,6021
00023135.txt,The art of survival,6022
00023136.txt,The renegades of Pern,6023
00023137.txt,A talent for war,6024
00023138.txt,Keep the change,6025
00023139.txt,Some can whistle,6026
00023140.txt,The big killing,6027
00023141.txt,Caribbean,6028
00023142.txt,Journey,6029
00023143.txt,The Queen of October,6030
00023144.txt,Thunder rise,6031
00023145.txt,Angelfire,6032
00023146.txt,The whiteness of bones,6033
00023147.txt,The holy warrior,6034
00023148.txt,A stranger in the kingdom,6035
00023149.txt,The shape of dread,6036
00023150.txt,There's something in a Sunday,6037
00023151.txt,The city: not long after,6038
00023152.txt,Dear Digby,6039
00023153.txt,The Barsoom project,6040
00023154.txt,Tornado alley,6041
00023155.txt,American appetites,6042
00023156.txt,Sugar rain,6043
00023157.txt,The slavers,6044
00023158.txt,The Midnight Club,6045
00023159.txt,Ransomed bride,6046
00023160.txt,Copp in deep,6047
00023161.txt,Piercing the darkness,6048
00023162.txt,Fancy pants,6049
00023163.txt,Blessings,6050
00023164.txt,Lair of the fox,6051
00023165.txt,The stress of her regard,6052
00023166.txt,Hatteras blue,6053
00023167.txt,Stranger in Savannah,6054
00023168.txt,A fine time to leave me,6055
00023169.txt,Jephte's daughter,6056
00023170.txt,The star scroll,6057
00023171.txt,Merry Christmas: Murdock,6058
00023172.txt,The terrible threes,6059
00023173.txt,Black milk,6060
00023174.txt,Paradise: a chronicle of a distant world,6061
00023175.txt,The mummy: or Ramses the damned,6062
00023176.txt,Bijoux,6063
00023177.txt,A vision of light,6064
00023178.txt,Sword-maker,6065
00023179.txt,Philly stakes,6066
00023180.txt,Escape from Kathmandu,6067
00023181.txt,After the fire,6068
00023182.txt,Farslayer's story,6069
00023183.txt,Diary of an affair,6070
00023184.txt,Streams of silver,6071
00023185.txt,Mile zero,6072
00023186.txt,The fool's run,6073
00023187.txt,The education of Harriet Hatfield,6074
00023188.txt,Miss Lizzie,6075
00023189.txt,Bicycle days,6076
00023190.txt,Leaving Brooklyn,6077
00023191.txt,TekWar,6078
00023192.txt,Dead languages,6079
00023193.txt,The mutant season,6080
00023194.txt,Lives of the saints,6081
00023196.txt,Buffalo nickel,6082
00023197.txt,Polar Star,6083
00023198.txt,There's something in the back yard,6084
00023199.txt,Force of nature,6085
00023200.txt,Moon dance,6086
00023201.txt,Sweet memories,6087
00023202.txt,The killing man,6088
00023203.txt,A deniable man,6089
00023204.txt,Up through the water,6090
00023205.txt,Majestic,6091
00023206.txt,The war zone,6092
00023207.txt,Rock critic murders,6093
00023208.txt,The dieter,6094
00023209.txt,The Christopher Park regulars,6095
00023210.txt,Alamut,6096
00023211.txt,Kiss of the night wind,6097
00023212.txt,Grass,6098
00023213.txt,Storm track,6099
00023214.txt,My dearest friend,6100
00023215.txt,My secret history,6101
00023216.txt,Prague counterpoint,6102
00023217.txt,Vienna prelude,6103
00023218.txt,Panther in the sky,6104
00023219.txt,The fourth Durango,6105
00023220.txt,Darkness & light,6106
00023221.txt,The potato baron,6107
00023222.txt,The neon bible,6108
00023223.txt,Black body,6109
00023224.txt,Hard candy,6110
00023225.txt,Lyonesse: Madouc,6111
00023226.txt,Failure to zigzag,6112
00023227.txt,The guest of honor,6113
00023228.txt,Dead-stick,6114
00023229.txt,Blind tongues,6115
00023230.txt,Defcon one,6116
00023231.txt,Power hungry,6117
00023232.txt,The silver highway,6118
00023233.txt,Smart house,6119
00023234.txt,Angel station,6120
00023235.txt,Dydeetown World,6121
00023236.txt,The eye of Anna,6122
00023237.txt,Soldier of Arete,6123
00023238.txt,So worthy my love,6124
00023239.txt,A candle for D'Artagnan,6125
00023240.txt,Mindscream,6126
00023241.txt,A simple suburban murder,6127
00023242.txt,Hayduke lives!,6128
00023243.txt,Night of reunion,6129
00023244.txt,Painted lives,6130
00023245.txt,Web of dreams,6131
00023246.txt,Chimaera's copper,6132
00023247.txt,Isle of view,6133
00023248.txt,Orc's opal,6134
00023249.txt,The lady of situations,6135
00023250.txt,The plains of passage,6136
00023251.txt,The music of chance,6137
00023252.txt,Coyote,6138
00023253.txt,Queen of angels,6139
00023254.txt,The moon below,6140
00023255.txt,Voyage to the Red Planet,6141
00023256.txt,Spanish serenade,6142
00023257.txt,A ticket to the boneyard,6143
00023258.txt,First Hubby,6144
00023259.txt,Voyagers III,6145
00023260.txt,Washington deceased,6146
00023261.txt,Murder observed,6147
00023262.txt,The cat who lived high,6148
00023263.txt,The cat who talked to ghosts,6149
00023264.txt,Error in judgment,6150
00023265.txt,The scions of Shannara,6151
00023266.txt,Bad luck,6152
00023267.txt,The vor game,6153
00023268.txt,The presence,6154
00023269.txt,A morning for flamingos,6155
00023270.txt,Leap year,6156
00023271.txt,Mum's the word,6157
00023272.txt,Just good friends,6158
00023273.txt,The full catastrophe,6159
00023274.txt,Woman's own,6160
00023275.txt,A child across the sky,6161
00023276.txt,Doomsday world,6162
00023277.txt,The Good Policeman,6163
00023278.txt,Knaves' wager,6164
00023279.txt,Tender,6165
00023280.txt,While my pretty one sleeps,6166
00023281.txt,Max Lakeman and the beautiful stranger,6167
00023282.txt,Love & desire & hate,6168
00023283.txt,Harmful intent,6169
00023284.txt,Night secrets,6170
00023285.txt,Under siege,6171
00023286.txt,Houston in the rearview mirror,6172
00023287.txt,Postmortem,6173
00023288.txt,The white zone,6174
00023289.txt,Earth song,6175
00023290.txt,Flowers in the blood,6176
00023291.txt,Jurassic Park,6177
00023292.txt,Evil at the root,6178
00023293.txt,The eyes of the beholders,6179
00023295.txt,Buster Midnight's Cafe,6180
00023296.txt,A rock and a hard place,6181
00023297.txt,Catering to nobody,6182
00023298.txt,Kindred crimes,6183
00023299.txt,Killed on the rocks,6184
00023300.txt,Mountain laurel,6185
00023301.txt,Platinum blues,6186
00023302.txt,The dragon knight,6187
00023303.txt,Wolf and iron,6188
00023304.txt,Purpose of evasion,6189
00023305.txt,Saratoga hexameter,6190
00023306.txt,The house on Alexandrine,6191
00023307.txt,Ride with me: Mariah Montana,6192
00023308.txt,A reasonable madness,6193
00023309.txt,The suitcase,6194
00023310.txt,Diamond in the buff,6195
00023312.txt,Icy clutches,6196
00023313.txt,Carmen dog,6197
00023314.txt,Sweet women lie,6198
00023315.txt,Whiskey River,6199
00023316.txt,Counterstrike,6200
00023317.txt,Cromm,6201
00023318.txt,Wildlife,6202
00023319.txt,The god of nightmares,6203
00023320.txt,Always and forever,6204
00023321.txt,Good omens,6205
00023322.txt,A tenured professor,6206
00023323.txt,Entered from the sun,6207
00023324.txt,People of the wolf,6208
00023326.txt,The Death of a Joyce Scholar,6209
00023327.txt,Into the blue,6210
00023328.txt,Fade to black,6211
00023329.txt,Never too rich,6212
00023330.txt,G is for gumshoe,6213
00023331.txt,The viking's woman,6214
00023332.txt,In defense of judges,6215
00023333.txt,The Cardinal virtues,6216
00023334.txt,Exes,6217
00023335.txt,Oldest living Confederate widow tells all,6218
00023336.txt,The mutant prime,6219
00023337.txt,Client,6220
00023338.txt,Everything but the squeal,6221
00023339.txt,The dark hand of magic,6222
00023340.txt,Real murders,6223
00023341.txt,Break and enter,6224
00023343.txt,Mother earth: father sky,6225
00023344.txt,Where you once belonged,6226
00023345.txt,Not long for this world,6227
00023346.txt,Live free or die,6228
00023347.txt,Floating in my mother's palm,6229
00023348.txt,Coyote waits,6230
00023349.txt,Half a mind,6231
00023350.txt,Hard city,6232
00023351.txt,Minor in possession,6233
00023352.txt,A soldier's daughter never cries,6234
00023353.txt,The great hunt,6235
00023354.txt,Criss cross,6236
00023355.txt,Poor butterfly,6237
00023356.txt,The man who walked like a bear,6238
00023357.txt,To dance with the white dog,6239
00023358.txt,The dragon revenant,6240
00023359.txt,Flint the king,6241
00023360.txt,Still among the living,6242
00023361.txt,The bad place,6243
00023362.txt,Reservations recommended,6244
00023363.txt,A thousand Benjamins,6245
00023364.txt,Thomas: the Rhymer,6246
00023365.txt,Get Shorty,6247
00023366.txt,My cousin: my gastroenterologist,6248
00023367.txt,Then she found me,6249
00023368.txt,White Ninja,6250
00023369.txt,Diamond eyes,6251
00023370.txt,The secret diary of Laura Palmer,6252
00023371.txt,Lens of the world,6253
00023372.txt,Lie to me,6254
00023373.txt,Killing Mister Watson,6255
00023374.txt,Borderlines,6256
00023375.txt,Pegasus in flight,6257
00023376.txt,The death of sleep,6258
00023377.txt,Ferris Beach,6259
00023378.txt,The Windsor knot,6260
